	study_name	sample_id	NCBI_accession	ftp_urls	url_counts
2621	CosteaPI_2017	mickey3-11-30-0	ERR1728549	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1728549/ERR1728549.fastq.gz	1
2622	CosteaPI_2017	mickey3-11-30-0	ERR1728548	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1728548/ERR1728548.fastq.gz	1
2623	CosteaPI_2017	mickey3-11-30-0	ERR1728547	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1728547/ERR1728547.fastq.gz	1
2624	CosteaPI_2017	mickey3-11-30-0	ERR1728546	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728546/ERR1728546.fastq.gz	1
2625	CosteaPI_2017	mickey3-11-30-0	ERR1728545	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1728545/ERR1728545.fastq.gz	1
2626	CosteaPI_2017	mickey3-11-7-0	ERR1729293	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1729293/ERR1729293.fastq.gz	1
2627	CosteaPI_2017	mickey3-11-7-0	ERR1729292	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1729292/ERR1729292.fastq.gz	1
2628	CosteaPI_2017	mickey3-11-7-0	ERR1729291	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1729291/ERR1729291.fastq.gz	1
2629	CosteaPI_2017	mickey3-11-7-0	ERR1729290	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1729290/ERR1729290.fastq.gz	1
2630	CosteaPI_2017	mickey3-11-7-0	ERR1729289	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1729289/ERR1729289.fastq.gz	1
2631	CosteaPI_2017	mickey3-11-7-0	ERR1728171	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1728171/ERR1728171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1728171/ERR1728171_2.fastq.gz	2
2632	CosteaPI_2017	mickey3-11-7-0	ERR1728170	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1728170/ERR1728170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1728170/ERR1728170_2.fastq.gz	2
2633	CosteaPI_2017	mickey3-11-7-0	ERR1728169	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1728169/ERR1728169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1728169/ERR1728169_2.fastq.gz	2
2634	CosteaPI_2017	mickey3-11-7-0	ERR1728168	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1728168/ERR1728168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1728168/ERR1728168_2.fastq.gz	2
2635	CosteaPI_2017	mickey3-11-7-0	ERR1728167	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1728167/ERR1728167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1728167/ERR1728167_2.fastq.gz	2
2636	CosteaPI_2017	mickey4-11-0-0	ERR1728532	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1728532/ERR1728532.fastq.gz	1
2637	CosteaPI_2017	mickey4-11-0-0	ERR1728531	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1728531/ERR1728531.fastq.gz	1
2638	CosteaPI_2017	mickey4-11-0-0	ERR1728530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1728530/ERR1728530.fastq.gz	1
2639	CosteaPI_2017	mickey4-11-0-0	ERR1728529	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1728529/ERR1728529.fastq.gz	1
2640	CosteaPI_2017	mickey4-11-30-0	ERR1729228	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1729228/ERR1729228.fastq.gz	1
2641	CosteaPI_2017	mickey4-11-30-0	ERR1729227	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1729227/ERR1729227.fastq.gz	1
2642	CosteaPI_2017	mickey4-11-30-0	ERR1729226	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1729226/ERR1729226.fastq.gz	1
2643	CosteaPI_2017	mickey4-11-30-0	ERR1729225	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1729225/ERR1729225.fastq.gz	1
2644	CosteaPI_2017	mickey4-11-30-0	ERR1729224	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1729224/ERR1729224.fastq.gz	1
2645	CosteaPI_2017	mickey4-11-30-0	ERR1728106	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728106/ERR1728106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728106/ERR1728106_2.fastq.gz	2
2646	CosteaPI_2017	mickey4-11-30-0	ERR1728105	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1728105/ERR1728105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1728105/ERR1728105_2.fastq.gz	2
2647	CosteaPI_2017	mickey4-11-30-0	ERR1728104	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1728104/ERR1728104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1728104/ERR1728104_2.fastq.gz	2
2648	CosteaPI_2017	mickey4-11-30-0	ERR1728103	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1728103/ERR1728103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1728103/ERR1728103_2.fastq.gz	2
2649	CosteaPI_2017	mickey4-11-30-0	ERR1728102	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1728102/ERR1728102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1728102/ERR1728102_2.fastq.gz	2
2650	CosteaPI_2017	mickey4-11-7-0	ERR1729161	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1729161/ERR1729161.fastq.gz	1
2651	CosteaPI_2017	mickey4-11-7-0	ERR1729160	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1729160/ERR1729160.fastq.gz	1
2652	CosteaPI_2017	mickey4-11-7-0	ERR1729159	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1729159/ERR1729159.fastq.gz	1
2653	CosteaPI_2017	mickey4-11-7-0	ERR1729158	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1729158/ERR1729158.fastq.gz	1
2654	CosteaPI_2017	mickey4-11-7-0	ERR1728039	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1728039/ERR1728039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1728039/ERR1728039_2.fastq.gz	2
2655	CosteaPI_2017	mickey4-11-7-0	ERR1728038	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1728038/ERR1728038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1728038/ERR1728038_2.fastq.gz	2
2656	CosteaPI_2017	mickey4-11-7-0	ERR1728037	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1728037/ERR1728037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1728037/ERR1728037_2.fastq.gz	2
2657	CosteaPI_2017	mickey4-11-7-0	ERR1728036	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728036/ERR1728036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728036/ERR1728036_2.fastq.gz	2
2658	CosteaPI_2017	mickey5-11-0-0	ERR1728731	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1728731/ERR1728731.fastq.gz	1
2659	CosteaPI_2017	mickey5-11-0-0	ERR1728730	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1728730/ERR1728730.fastq.gz	1
2660	CosteaPI_2017	mickey5-11-0-0	ERR1728729	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1728729/ERR1728729.fastq.gz	1
2661	CosteaPI_2017	mickey5-11-0-0	ERR1728728	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1728728/ERR1728728.fastq.gz	1
2662	CosteaPI_2017	mickey5-11-30-0	ERR1728929	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1728929/ERR1728929.fastq.gz	1
2663	CosteaPI_2017	mickey5-11-30-0	ERR1728928	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1728928/ERR1728928.fastq.gz	1
2664	CosteaPI_2017	mickey5-11-30-0	ERR1728927	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1728927/ERR1728927.fastq.gz	1
2665	CosteaPI_2017	mickey5-11-30-0	ERR1728926	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728926/ERR1728926.fastq.gz	1
2666	CosteaPI_2017	mickey5-11-30-0	ERR1728925	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1728925/ERR1728925.fastq.gz	1
2667	CosteaPI_2017	mickey5-11-7-0	ERR1729435	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1729435/ERR1729435.fastq.gz	1
2668	CosteaPI_2017	mickey5-11-7-0	ERR1729434	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1729434/ERR1729434.fastq.gz	1
2669	CosteaPI_2017	mickey5-11-7-0	ERR1729433	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1729433/ERR1729433.fastq.gz	1
2670	CosteaPI_2017	mickey5-11-7-0	ERR1729432	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1729432/ERR1729432.fastq.gz	1
2671	CosteaPI_2017	mickey5-11-7-0	ERR1728313	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1728313/ERR1728313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1728313/ERR1728313_2.fastq.gz	2
2672	CosteaPI_2017	mickey5-11-7-0	ERR1728312	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1728312/ERR1728312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1728312/ERR1728312_2.fastq.gz	2
2673	CosteaPI_2017	mickey5-11-7-0	ERR1728311	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1728311/ERR1728311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1728311/ERR1728311_2.fastq.gz	2
2674	CosteaPI_2017	mickey5-11-7-0	ERR1728310	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1728310/ERR1728310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1728310/ERR1728310_2.fastq.gz	2
2675	CosteaPI_2017	peacemaker-11-0-0	ERR1729182	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1729182/ERR1729182.fastq.gz	1
2676	CosteaPI_2017	peacemaker-11-0-0	ERR1729181	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1729181/ERR1729181.fastq.gz	1
2677	CosteaPI_2017	peacemaker-11-0-0	ERR1729180	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1729180/ERR1729180.fastq.gz	1
2678	CosteaPI_2017	peacemaker-11-0-0	ERR1728060	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1728060/ERR1728060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1728060/ERR1728060_2.fastq.gz	2
2679	CosteaPI_2017	peacemaker-11-0-0	ERR1728059	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1728059/ERR1728059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1728059/ERR1728059_2.fastq.gz	2
2680	CosteaPI_2017	peacemaker-11-0-0	ERR1728058	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1728058/ERR1728058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1728058/ERR1728058_2.fastq.gz	2
2681	CosteaPI_2017	peacemaker-11-2-0	ERR1728909	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1728909/ERR1728909.fastq.gz	1
2682	CosteaPI_2017	peacemaker-11-2-0	ERR1728908	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1728908/ERR1728908.fastq.gz	1
2683	CosteaPI_2017	peacemaker-11-2-0	ERR1728907	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1728907/ERR1728907.fastq.gz	1
2684	CosteaPI_2017	peacemaker-11-2-0	ERR1728906	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728906/ERR1728906.fastq.gz	1
2685	CosteaPI_2017	peacemaker-11-392-1	ERR1729351	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1729351/ERR1729351.fastq.gz	1
2686	CosteaPI_2017	peacemaker-11-392-1	ERR1729350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1729350/ERR1729350.fastq.gz	1
2687	CosteaPI_2017	peacemaker-11-392-1	ERR1728229	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1728229/ERR1728229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1728229/ERR1728229_2.fastq.gz	2
2688	CosteaPI_2017	peacemaker-11-392-1	ERR1728228	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1728228/ERR1728228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1728228/ERR1728228_2.fastq.gz	2
2689	CosteaPI_2017	peacemaker-11-392-2	ERR1728916	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728916/ERR1728916.fastq.gz	1
2690	CosteaPI_2017	peacemaker-11-392-2	ERR1728915	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1728915/ERR1728915.fastq.gz	1
2691	CosteaPI_2017	peacemaker-11-392-2	ERR1728914	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1728914/ERR1728914.fastq.gz	1
2692	CosteaPI_2017	peacemaker-11-392-3	ERR1728516	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728516/ERR1728516.fastq.gz	1
2693	CosteaPI_2017	peacemaker-11-392-3	ERR1728515	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1728515/ERR1728515.fastq.gz	1
2694	CosteaPI_2017	peacemaker-11-392-3	ERR1728514	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1728514/ERR1728514.fastq.gz	1
2695	CosteaPI_2017	peacemaker-11-392-3	ERR1728513	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1728513/ERR1728513.fastq.gz	1
2696	CosteaPI_2017	peacemaker-11-60-0	ERR1729478	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1729478/ERR1729478.fastq.gz	1
2697	CosteaPI_2017	peacemaker-11-60-0	ERR1729477	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1729477/ERR1729477.fastq.gz	1
2698	CosteaPI_2017	peacemaker-11-60-0	ERR1729476	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1729476/ERR1729476.fastq.gz	1
2699	CosteaPI_2017	peacemaker-11-60-0	ERR1728356	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728356/ERR1728356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728356/ERR1728356_2.fastq.gz	2
2700	CosteaPI_2017	peacemaker-11-60-0	ERR1728355	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1728355/ERR1728355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1728355/ERR1728355_2.fastq.gz	2
2701	CosteaPI_2017	peacemaker-11-60-0	ERR1728354	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1728354/ERR1728354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1728354/ERR1728354_2.fastq.gz	2
2702	CosteaPI_2017	peacemaker-11-600-0	ERR1728607	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1728607/ERR1728607.fastq.gz	1
2703	CosteaPI_2017	peacemaker-11-600-0	ERR1728606	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728606/ERR1728606.fastq.gz	1
2704	CosteaPI_2017	peacemaker-11-600-0	ERR1728605	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1728605/ERR1728605.fastq.gz	1
2705	CosteaPI_2017	peacemaker-11-600-0	ERR1728604	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1728604/ERR1728604.fastq.gz	1
2706	CosteaPI_2017	peacemaker-11-7-0	ERR1729041	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1729041/ERR1729041.fastq.gz	1
2707	CosteaPI_2017	peacemaker-11-7-0	ERR1729040	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1729040/ERR1729040.fastq.gz	1
2708	CosteaPI_2017	peacemaker-11-7-0	ERR1729039	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1729039/ERR1729039.fastq.gz	1
2709	CosteaPI_2017	peacemaker-11-7-0	ERR1729038	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1729038/ERR1729038.fastq.gz	1
2710	CosteaPI_2017	peacemaker-11-7-0	ERR1729037	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1729037/ERR1729037.fastq.gz	1
2711	CosteaPI_2017	peacemaker-11-7-0	ERR1729036	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1729036/ERR1729036.fastq.gz	1
2712	CosteaPI_2017	peacemaker-11-7-0	ERR1729035	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1729035/ERR1729035.fastq.gz	1
2713	CosteaPI_2017	peacemaker-11-773-0	ERR1729025	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1729025/ERR1729025.fastq.gz	1
2714	CosteaPI_2017	peacemaker-11-773-0	ERR1729024	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1729024/ERR1729024.fastq.gz	1
2715	CosteaPI_2017	peacemaker-11-773-0	ERR1729023	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1729023/ERR1729023.fastq.gz	1
2716	CosteaPI_2017	peacemaker-11-773-0	ERR1729022	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1729022/ERR1729022.fastq.gz	1
2717	CosteaPI_2017	peacemaker-11-918-0	ERR1729341	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1729341/ERR1729341.fastq.gz	1
2718	CosteaPI_2017	peacemaker-11-918-0	ERR1729340	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1729340/ERR1729340.fastq.gz	1
2719	CosteaPI_2017	peacemaker-11-918-0	ERR1729339	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1729339/ERR1729339.fastq.gz	1
2720	CosteaPI_2017	peacemaker-11-918-0	ERR1729338	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1729338/ERR1729338.fastq.gz	1
2721	CosteaPI_2017	peacemaker-11-918-0	ERR1728219	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1728219/ERR1728219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1728219/ERR1728219_2.fastq.gz	2
2722	CosteaPI_2017	peacemaker-11-918-0	ERR1728218	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1728218/ERR1728218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1728218/ERR1728218_2.fastq.gz	2
2723	CosteaPI_2017	peacemaker-11-918-0	ERR1728217	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1728217/ERR1728217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1728217/ERR1728217_2.fastq.gz	2
2724	CosteaPI_2017	peacemaker-11-918-0	ERR1728216	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728216/ERR1728216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728216/ERR1728216_2.fastq.gz	2
2725	CosteaPI_2017	peacemaker2-11-0-0	ERR1729439	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/009/ERR1729439/ERR1729439.fastq.gz	1
2726	CosteaPI_2017	peacemaker2-11-0-0	ERR1729438	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/008/ERR1729438/ERR1729438.fastq.gz	1
2727	CosteaPI_2017	peacemaker2-11-0-0	ERR1729437	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1729437/ERR1729437.fastq.gz	1
2728	CosteaPI_2017	peacemaker2-11-0-0	ERR1729436	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1729436/ERR1729436.fastq.gz	1
2729	CosteaPI_2017	peacemaker2-11-0-0	ERR1728317	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1728317/ERR1728317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/007/ERR1728317/ERR1728317_2.fastq.gz	2
2730	CosteaPI_2017	peacemaker2-11-0-0	ERR1728316	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728316/ERR1728316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728316/ERR1728316_2.fastq.gz	2
2731	CosteaPI_2017	peacemaker2-11-0-0	ERR1728315	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1728315/ERR1728315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1728315/ERR1728315_2.fastq.gz	2
2732	CosteaPI_2017	peacemaker2-11-0-0	ERR1728314	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1728314/ERR1728314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1728314/ERR1728314_2.fastq.gz	2
2733	CosteaPI_2017	peacemaker3-11-0-0	ERR1729165	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1729165/ERR1729165.fastq.gz	1
2734	CosteaPI_2017	peacemaker3-11-0-0	ERR1729164	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1729164/ERR1729164.fastq.gz	1
2735	CosteaPI_2017	peacemaker3-11-0-0	ERR1729163	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1729163/ERR1729163.fastq.gz	1
2736	CosteaPI_2017	peacemaker3-11-0-0	ERR1729162	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1729162/ERR1729162.fastq.gz	1
2737	CosteaPI_2017	peacemaker3-11-0-0	ERR1728043	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1728043/ERR1728043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1728043/ERR1728043_2.fastq.gz	2
2738	CosteaPI_2017	peacemaker3-11-0-0	ERR1728042	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1728042/ERR1728042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1728042/ERR1728042_2.fastq.gz	2
2739	CosteaPI_2017	peacemaker3-11-0-0	ERR1728041	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1728041/ERR1728041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1728041/ERR1728041_2.fastq.gz	2
2740	CosteaPI_2017	peacemaker3-11-0-0	ERR1728040	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1728040/ERR1728040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1728040/ERR1728040_2.fastq.gz	2
2741	CosteaPI_2017	peacemaker4-11-0-0	ERR1728735	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1728735/ERR1728735.fastq.gz	1
2742	CosteaPI_2017	peacemaker4-11-0-0	ERR1728734	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1728734/ERR1728734.fastq.gz	1
2743	CosteaPI_2017	peacemaker4-11-0-0	ERR1728733	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1728733/ERR1728733.fastq.gz	1
2744	CosteaPI_2017	peacemaker4-11-0-0	ERR1728732	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1728732/ERR1728732.fastq.gz	1
2745	CosteaPI_2017	pluto1-11-0-0	ERR1728905	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1728905/ERR1728905.fastq.gz	1
2746	CosteaPI_2017	pluto1-11-0-0	ERR1728904	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1728904/ERR1728904.fastq.gz	1
2747	CosteaPI_2017	pluto1-11-0-0	ERR1728903	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1728903/ERR1728903.fastq.gz	1
2748	CosteaPI_2017	pluto1-11-0-0	ERR1728902	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1728902/ERR1728902.fastq.gz	1
2749	CosteaPI_2017	pluto1-11-30-0	ERR1728933	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1728933/ERR1728933.fastq.gz	1
2750	CosteaPI_2017	pluto1-11-30-0	ERR1728932	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1728932/ERR1728932.fastq.gz	1
2751	CosteaPI_2017	pluto1-11-30-0	ERR1728931	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/001/ERR1728931/ERR1728931.fastq.gz	1
2752	CosteaPI_2017	pluto1-11-30-0	ERR1728930	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/000/ERR1728930/ERR1728930.fastq.gz	1
2753	CosteaPI_2017	pluto1-11-7-0	ERR1728416	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/006/ERR1728416/ERR1728416.fastq.gz	1
2754	CosteaPI_2017	pluto1-11-7-0	ERR1728415	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/005/ERR1728415/ERR1728415.fastq.gz	1
2755	CosteaPI_2017	pluto1-11-7-0	ERR1728414	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/004/ERR1728414/ERR1728414.fastq.gz	1
2756	CosteaPI_2017	pluto1-11-7-0	ERR1728413	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/003/ERR1728413/ERR1728413.fastq.gz	1
